country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,35469.540,2015
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,35947.930,2016
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,37277.452,2017
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,37648.917,2018
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,34892.724,2019
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,33729.333,2020
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,34146.073,2021
GBR,United Kingdom,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,35910.262,2022
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,40808.666,1990
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,40200.020,1991
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,40279.278,1992
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,40889.465,1993
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,42444.466,1994
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,43269.797,1995
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,43870.656,1996
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,45639.264,1997
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,45015.009,1998
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,47348.227,1999
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,49753.020,2000
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,49344.185,2001
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,51206.639,2002
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52558.637,2003
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52642.296,2004
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53893.226,2005
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53788.164,2006
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,54476.829,2007
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53692.286,2008
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50885.834,2009
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50750.286,2010
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50974.665,2011
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50621.991,2012
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50593.747,2013
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,51666.924,2014
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52207.224,2015
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,52790.655,2016
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,54166.871,2017
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,54514.699,2018
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,59547.909,2019
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,48042.680,2020
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,55610.860,2021
GBR,United Kingdom,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,57590.605,2022
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,31075.290,1990
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,30657.903,1991
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,30780.884,1992
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,31440.699,1993
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,32677.690,1994
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,33339.900,1995
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,33909.039,1996
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,35400.626,1997
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36606.707,1998
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,37332.781,1999
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,38952.380,2000
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,39741.861,2001
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40516.765,2002
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,41584.726,2003
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42188.556,2004
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43108.904,2005
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43109.442,2006
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43647.090,2007
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43069.099,2008
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,41006.965,2009
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42040.606,2010
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42314.411,2011
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42068.796,2012
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42187.882,2013
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43207.874,2014
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43714.153,2015
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,44249.957,2016
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,45607.637,2017
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,45972.206,2018
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,47066.258,2019
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40799.059,2020
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,44750.236,2021
GBR,United Kingdom,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46623.903,2022
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.790,1990
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.794,1991
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.800,1992
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.804,1993
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.812,1994
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.816,1995
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.821,1996
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.829,1997
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.840,1998
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.845,1999
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.853,2000
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.860,2001
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.861,2002
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.866,2003
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.877,2004
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.882,2005
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.882,2006
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.885,2007
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.889,2008
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.894,2009
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.901,2010
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.897,2011
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.898,2012
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.911,2013
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.914,2014
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.913,2015
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.916,2016
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.921,2017
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.920,2018
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.920,2019
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.914,2020
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.918,2021
GBR,United Kingdom,hdi_f,HDI female,GDI,Gender Development Index,0.926,2022
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.814,1990
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.819,1991
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.826,1992
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.830,1993
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.837,1994
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.841,1995
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.846,1996
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.852,1997
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.854,1998
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.862,1999
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.868,2000
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.874,2001
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.883,2002
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.888,2003
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.899,2004
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.907,2005
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.904,2006
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.908,2007
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.913,2008
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.917,2009
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.922,2010
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.918,2011
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.919,2012
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.931,2013
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.932,2014
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.931,2015
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.933,2016
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.936,2017
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.935,2018
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.943,2019
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.925,2020
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.938,2021
GBR,United Kingdom,hdi_m,HDI male,GDI,Gender Development Index,0.949,2022
GBR,United Kingdom,hdi_rank,HDI Rank,HDI,Human Development Index,15,2022
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.559,2010
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.419,2011
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.419,2012
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.419,2013
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.193,2014
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.174,2015
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.153,2016
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,2.734,2017
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.298,2018
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.298,2019
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.298,2020
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.298,2021
GBR,United Kingdom,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,3.298,2022
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,18.797,2010
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.365,2011
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.835,2012
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.754,2013
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.263,2014
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.835,2015
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.075,2016
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.964,2017
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.571,2018
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,17.555,2019
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.949,2020
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.704,2021
GBR,United Kingdom,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,16.704,2022
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,4.284,2010
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,4.204,2011
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,4.029,2012
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.891,2013
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.903,2014
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.889,2015
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.907,2016
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.872,2017
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.876,2018
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.836,2019
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.872,2020
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.913,2021
GBR,United Kingdom,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.470,2022
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,75.736,1990
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,75.91,1991
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.306,1992
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.163,1993
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.722,1994
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.616,1995
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,76.875,1996
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.142,1997
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.277,1998
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.376,1999
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.853,2000
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.124,2001
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.241,2002
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.334,2003
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.904,2004
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.112,2005
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.355,2006
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.542,2007
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.665,2008
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.167,2009
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.401,2010
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.805,2011
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.866,2012
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.929,2013
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.16,2014
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.924,2015
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.075,2016
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.168,2017
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.125,2018
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.725,2019
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.434,2020
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.742,2021
GBR,United Kingdom,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.156,2022
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,78.504,1990
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,78.614,1991
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,78.962,1992
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,78.768,1993
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.307,1994
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.186,1995
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.403,1996
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.582,1997
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.715,1998
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.761,1999
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.194,2000
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.42,2001
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.516,2002
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.488,2003
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.059,2004
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.197,2005
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.478,2006
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.624,2007
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.679,2008
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.2,2009
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.342,2010
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.727,2011
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.673,2012
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.776,2013
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.992,2014
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.734,2015
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.88,2016
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.993,2017
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.951,2018
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.473,2019
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.448,2020
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.772,2021
GBR,United Kingdom,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.834,2022
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,72.841,1990
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.081,1991
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.512,1992
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.441,1993
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.995,1994
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.924,1995
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.219,1996
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.566,1997
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.714,1998
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.871,1999
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.377,2000
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.693,2001
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.846,2002
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.063,2003
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.625,2004
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.904,2005
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.114,2006
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.352,2007
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.55,2008
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.027,2009
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.357,2010
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.778,2011
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.967,2012
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.004,2013
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.252,2014
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.059,2015
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.214,2016
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.302,2017
